id,name,security,cost_index
30002979,Tararan,0.3271879623,0
30002980,Sosan,0.3356513056,0
30002981,Halmah,0.4488463971,0
30002982,Rahadalon,0.3935001849,0
30002983,Soosat,0.3366267607,0
30002984,Ibash,0.2190991964,0
30002985,Itsyamil,0.2482966227,0
30002986,Mendori,0.5382202179,0
30002987,Ussad,0.1623698194,0
30002988,Nakatre,0.5820389969,0
30002989,Laddiaha,0.7179313751,0
30002990,Hakshma,0.5624689770,0
30002991,Uadelah,0.8296938312,0
30002992,Akes,0.8085227567,0
30002993,Riavayed,0.6476009329,0
30002994,Hati,0.8490347653,0
30002995,Naeel,0.5818266599,0
30002996,Lower Debyl,0.6006793931,0
30002997,Ehnoum,0.5671268402,0
30002998,Upper Debyl,0.6951284529,0
30002999,Shastal,0.4950195214,0
30003000,Thakala,0.3525450644,0
30003001,Mili,0.5605604109,0
30003002,Faktun,0.6263665043,0
30003003,Halenan,0.6372471827,0
30003004,Ulerah,0.6807070842,0
30003005,Uktiad,0.5569112863,0
30003006,Nidebora,0.8118524347,0
30003007,Arveyil,0.5253927895,0
30003008,Palpis,0.4961653622,0
30003009,Arnatele,0.6229306527,0
30003010,Halle,0.7283624901,0
30003011,Mormoen,0.7180394844,0
30003012,Amattens,0.5900502183,0
30003013,Jurlesel,0.5992497128,0
30003014,Bereye,0.6918864952,0
30003015,Aice,0.6911667830,0
30003016,Junsoraert,0.5241831876,0
30003017,Harerget,0.8337578334,0
30003018,Azer,0.6570695028,0
30003019,Cherore,0.7028863843,0
30003020,Torvi,0.5303085938,0
30003021,Mosson,0.6565800793,0
30003022,Mya,0.3710814414,0
30003023,Gerper,0.3544372001,0
30003024,Marosier,0.6034455992,0
30003025,Lirsautton,0.8355558527,0
30003026,Blameston,0.9516095483,0
30003027,Vaurent,0.5843099766,0
30003028,Aclan,0.5067094851,0
30003029,Jaschercis,0.6127038720,0
30003030,Ardallabier,0.7136319328,0
30003031,Athinard,0.9749090362,0
30003032,Meves,0.9791473475,0
30003033,Ethernity,0.9356340666,0
30003034,Mattere,0.9511227393,0
30003035,Gicodel,0.8584259102,0
30003036,Frarolle,0.7904602605,0
30003037,Quier,0.7338821240,0
30003038,Atlanins,0.6290530090,0
30003039,Leremblompes,0.6471927653,0
30003040,Bille,0.5158581957,0
30003041,Colcer,0.8512248960,0
30003042,Alachene,0.3423653063,0
30003043,Uphene,0.5783271721,0
30003044,Elarel,0.3945267479,0
30003045,Enedore,0.6467583336,0
30003046,Angymonne,-1.0000000000,0
30003047,Averon,0.5760883283,0
30003048,Carirgnottin,0.6248775511,0
30003049,Laic,0.7931729339,0
30003050,Odixie,0.5503032755,0
30003051,Antollare,0.6894271902,0
30003052,Tolle,0.7080520673,0
30003053,Avele,0.7101435824,0
30003054,Scuelazyns,0.6416866619,0
30003055,Aydoteaux,0.6805528669,0
30003056,Muer,0.5811638676,0
30003057,Groothese,0.2682584517,0
30003058,Olide,0.7416001213,0
30003059,Adeel,0.3530483964,0
30003060,Mannar,0.2850227752,0
30003061,Mormelot,0.2320840341,0
30003062,Angatalie,0.1604663930,0
30003063,Lamaa,0.3552711738,0
30003064,Tuomuta,0.4537486857,0
30003065,Otelen,0.7848193935,0
30003066,Kuomi,0.5678633638,0
30003067,Huola,0.3702485877,0
30003068,Kourmonen,0.3634801595,0
30003069,Kamela,0.4408656785,0
30003070,Sosala,0.4205274312,0
30003071,Anka,0.4145999012,0
30003072,Iesa,0.4138185457,0
30003073,Netsalakka,0.4839560677,0
30003074,Sasiekko,0.5426346739,0
30003075,Myyhera,0.4817073423,0
30003076,Gammel,0.4655892811,0
30003077,Uusanen,0.4023392693,0
30003078,Erkinen,0.5920044692,0
30003079,Saikamon,0.4124921495,0
30003080,Jarkkolen,0.8206006543,0
30003081,Ronne,0.7241339263,0
30003082,Hatori,0.5728197321,0
30003083,Junsen,0.8095908221,0
30003084,Malpara,0.4744237886,0
30003085,Hakodan,0.7266675446,0
30003086,Sahtogas,0.2798665378,0
30003087,Haras,0.2799619924,0
30003088,Oyonata,0.2588910562,0
30003089,Kurniainen,0.1143735849,0
30003090,Saidusairos,0.1047332879,0
30003091,Tannakan,0.2470819479,0
30003092,Komaa,0.5567216532,0
30003093,Ayeroilen,0.4465684005,0
30003094,Imata,0.4883548146,0
30003095,Furskeshin,0.6055033110,0
30003096,Kurmaru,0.6191213802,0
30003097,Satalama,0.6607545490,0
30003098,VYJ-DA,-0.0657538513,0
30003099,HHQ-M1,-0.1099145031,0
30003100,A-CJGE,-0.1831210665,0
30003101,G2-INZ,-0.1145951277,0
30003102,WAC-HW,-0.3265878127,0
30003103,HT4K-M,-0.1274667413,0
30003104,RBW-8G,-0.5131643487,0
30003105,4-OUKF,-0.2781417070,0
30003106,HAJ-DQ,-0.3649692978,0
30003107,JAUD-V,-0.1724286860,0
30003108,DTX8-M,-0.2730661219,0
30003109,C9N-CC,-0.3055735025,0
30003110,X-7BIX,-0.2797555174,0
30003111,5-9UXZ,-0.2760600578,0
30003112,Q0OH-V,-0.2452692279,0
30003113,C-VZAK,-0.5337934890,0
30003114,0-O6XF,-0.6197909819,0
30003115,D-FVI7,-0.8092378826,0
30003116,VL7-60,-0.5501663969,0
30003117,NH-R5B,-0.4775104465,0
30003118,FN-GFQ,-0.3654348993,0
30003119,XKZ8-H,-0.3394733789,0
30003120,WX-6UX,-0.7285517822,0
30003121,BZ-0GW,-0.8396576125,0
30003122,16P-PX,-0.7168436430,0
30003123,CR-0E5,-0.6155220653,0
30003124,Z-Y9C3,-0.6407475886,0
30003125,A1-AUH,-0.2073425924,0
30003126,F-UVBV,-0.1640018093,0
30003127,R-FM0G,-0.1545209063,0
30003128,TEIZ-C,-0.1322605612,0
30003129,VUAC-Y,-0.3080276535,0
30003130,V-XANH,-0.2457476496,0
30003131,450I-W,-0.4186644922,0
30003132,OIOM-Y,-0.1418669984,0
30003133,G-YZUX,-0.3166940191,0
30003134,CZ6U-1,-0.3451387162,0
30003135,D-PNP9,-0.5696002348,0
30003136,E1UU-3,-0.6787485090,0
30003137,P-3XVV,-0.1864927518,0
30003138,BY-MSY,-0.8634136318,0
30003139,6EK-BV,-0.3929236095,0
30003140,IR-FDV,-0.0231802520,0
30003141,NIZJ-0,-0.0429672237,0
30003142,J-RVGD,-0.0424872930,0
30003143,V1ZC-S,-0.0646936817,0
30003144,H-T40Z,-0.0574020698,0
30003145,6-TYRX,-0.0129598611,0
30003146,Q1-R7K,-0.0086206769,0
30003147,111-F1,-0.0958531350,0
30003148,JD-TYH,-0.1098941784,0
30003149,02V-BK,-0.1629020859,0
30003150,A5MT-B,-0.1100654715,0
30003151,R-ARKN,-0.2549326676,0
30003152,SN9S-N,-0.0556767078,0
30003153,MS2-V8,-0.2112074675,0
30003154,Z-MO29,-0.0370401745,0
30003155,G-JC9R,-0.0292382509,0
30003156,DIBH-Q,-0.0396818721,0
30003157,DNEP-Y,-0.0837483897,0
30003158,YAP-TN,-0.0421833687,0
30003159,PE-H02,-0.0458217142,0
30003160,H-YHYM,-0.0339228679,0
30003161,G-4H4C,-0.0635646063,0
30003162,HHE5-L,-0.1183408031,0
30003163,P9F-ZG,-0.2882119105,0
30003164,QFGB-E,-0.4913515212,0
30003165,7P-J38,-0.5763209055,0
30003166,WT-2J9,-0.7818303302,0
30003167,PK-PHZ,-0.2973473086,0
30003168,L-M6JK,-0.3494384749,0
30003169,C-PEWN,-1.0000000000,0
30003170,DL-CDY,-0.1091565276,0
30003171,29YH-V,-0.2472269710,0
30003172,LG-RO2,-0.4782397490,0
30003173,X-HISR,-0.2451811149,0
30003174,QS-530,-0.5557845705,0
30003175,VR-YRV,-0.6315818184,0
30003176,IPX-H5,-0.9098935637,0
30003177,KSM-1T,-0.2238032162,0
30003178,YRV-MZ,-0.2178665793,0
30003179,6SB-BN,-0.4893295198,0
30003180,B1D-KU,-0.3858993743,0
30003181,QFIU-K,-0.3579818223,0
30003182,2R-KLH,-0.6054659600,0
30003183,QB-AE6,-0.1207718280,0
30003184,G-W1ND,-0.1477816220,0
30003185,MZLW-9,-0.1024369150,0
30003186,ND-X7X,-0.1202740670,0
30003187,DGDT-3,-0.1775471530,0
30003188,2-WNTD,-0.0842729630,0
30003189,83-YGI,-0.1987163410,0
30003190,KH-EWC,-0.0964741600,0
30003191,3VL6-I,-0.0406006150,0
30003192,F-816R,-0.0899355120,0
30003193,DS3-6A,-0.1496496200,0
30003194,V0-H4L,-0.1622081650,0
30003195,T-HMWP,-0.2166969690,0
30003196,DYS-CG,-0.3370483810,0
30003197,MTGF-2,-0.2188452830,0
30003198,0-QP56,-0.2104390730,0
30003199,GTQ-C9,-0.2152141320,0
30003200,M-NWLB,-0.3436862790,0
30003201,ORB4-J,-0.1995277030,0
30003202,GGMF-J,-0.2886919550,0
30003203,IG-4OF,-0.3990647920,0
30003204,LQQH-J,-0.4525532190,0
30003205,W5-VBR,-0.4024525460,0
30003206,J-D5U7,-0.2846336250,0
30003207,Y-770C,-0.5521554450,0
30003208,X-Z4JW,-0.2348949880,0
30003209,R8WV-7,-0.4334119710,0
30003210,6U-MFQ,-0.5863879830,0
30003211,1EO-OE,-0.6690599850,0
30003212,YQTK-R,-0.6546672420,0
30003213,FZCR-3,-0.4958667420,0
30003214,5-9L3H,-0.6904983030,0
30003215,1-HDQ4,-0.7279979200,0
30003216,WVMS-X,-0.6745998260,0
30003217,7-UVMT,-0.6246110200,0
30003218,R-ZESX,-0.5986914840,0
30003219,IO-R2S,-0.6138852010,0
30003220,HF-K3O,-0.6824302480,0
30003221,QE2-FS,-0.6317869630,0
30003222,Q-ITV5,-0.4907861100,0
30003223,5JEZ-I,-0.3283512680,0
30003224,XEF6-Z,-0.3839236430,0
30003225,SON-TW,-0.4318356340,0
30003226,V-X0KM,-0.3451657910,0
30003227,U9SE-N,-0.2887941680,0
30003228,XXZ-3W,-0.8227762470,0
30003229,RF-X7V,-0.6198933190,0
30003230,BQ0-UU,-0.6141831770,0
30003231,3-JG3X,-0.5398486440,0
30003232,GK3-RX,-0.4865792490,0
30003233,1P-QWR,-0.6105235000,0
30003234,FJ-GUR,-0.3811332590,0
30003235,UGR-J2,-0.6837131270,0
30003236,QZ-DIZ,-0.5316494030,0
30003237,Y-0HVF,-0.7470589050,0
30003238,21M1-B,-0.5082735660,0
30003239,KED-2O,-0.8513127370,0
30003240,U-RELP,-0.7866025880,0
30003241,IAMJ-Q,-1.0000000000,0
30003242,E6Q-LE,-0.7224086480,0
30003243,HO4E-Q,-0.6545894700,0
30003244,QY2Y-N,-0.8327802930,0
30003245,X-9ZZR,-0.8846915170,0
30003246,RO-AIQ,-0.9825427520,0
30003247,VZEG-B,-0.4683769370,0
30003248,P-ZWKH,-1.0000000000,0
30003249,9G5J-1,-0.0280744650,0
30003250,B-ETDW,-0.0420963710,0
30003251,0PU2-R,-0.2008680640,0
30003252,XM-RMD,-0.3268563120,0
30003253,91-KD8,-0.2721031290,0
30003254,OZ-DS5,-0.9413771410,0
30003255,LA2-KV,-0.2080356940,0
30003256,WW-OVQ,-0.1344366710,0
30003257,S7WI-F,-0.3638214560,0
30003258,1-BK1Q,-0.5952682700,0
30003259,X-CYNC,-0.4953171120,0
30003260,RJBC-I,-0.7651678680,0
30003261,H-MHWF,-0.2191483240,0
30003262,PND-SI,-0.1828196900,0
30003263,XKM-DE,-0.0712936090,0
30003264,JXQJ-B,-0.2599328500,0
30003265,Y-BIPM,-0.2488761830,0
30003266,QYT-X8,-0.2563020410,0
30003267,5-IH57,-0.2825047960,0
30003268,MHC-R3,-0.0345482613,0
30003269,F67E-Q,-0.0234109903,0
30003270,6E-578,-0.0508845471,0
30003271,Poitot,-0.0195522149,0
30003272,ZVN5-H,-0.0809357217,0
30003273,ATY-2U,-0.0746040181,0
30003274,X-BV98,-0.0409671430,0
30003275,2X-PQG,-0.0624674167,0
30003276,FD-MLJ,-0.0386080704,0
30003277,PF-346,-0.3520785838,0
30003278,X-M2LR,-0.1259112191,0
30003279,K5-JRD,-0.0914960958,0
30003280,6-CZ49,-0.1572126545,0
30003281,EZA-FM,-0.1602662728,0
30003282,8-JYPM,-0.1471468024,0
30003283,PVH8-0,-0.1039626730,0
30003284,M2-CF1,-0.1350938884,0
30003285,JH-M2W,-0.1216289351,0
30003286,PC9-AY,-0.1563720168,0
30003287,T22-QI,-0.1723721169,0
30003288,X-PYH5,-0.1988461347,0
30003289,ZN0-SR,-0.2348309461,0
30003290,5-DSFH,-0.2693414480,0
30003291,AK-QBU,-0.3076863142,0
30003292,QWF-6P,-0.1329636548,0
30003293,AAS-8R,-0.0907935871,0
30003294,V4-L0X,-0.0705305394,0
30003295,PFP-GU,-0.0541824081,0
30003296,0EK-NJ,-0.0580977612,0
30003297,1-NKVT,-0.1600343465,0
30003298,UM-Q7F,-0.0491864898,0
30003299,T-LIWS,-0.0662495965,0
30003300,KTHT-O,-0.0466663646,0
30003301,97X-CH,-0.1955812677,0
30003302,5-T0PZ,-0.2778522305,0
30003303,6R-PWU,-0.2738520893,0
30003304,2Q-I6Q,-0.1431265019,0
30003305,A-ZLHX,-0.3347476272,0
30003306,UTKS-5,-0.3672095210,0
30003307,Y9G-KS,-0.3768133556,0
30003308,I-YGGI,-0.1990442055,0
30003309,VV-VCR,-0.1678738038,0
30003310,5-75MB,-0.1641853829,0
30003311,IIRH-G,-0.2567903819,0
30003312,35-RK9,-0.2469051995,0
30003313,XS-XAY,-0.3378527294,0
30003314,DP34-U,-0.3575572614,0
30003315,617I-I,-0.2679900626,0
30003316,6-U2M8,-0.3347803784,0
30003317,I0AB-R,-0.2521314802,0
30003318,MXYS-8,-0.3876480908,0
30003319,A-3ES3,-0.2322608825,0
30003320,8V-SJJ,-0.0522450935,0
30003321,5-FGQI,-0.0318984689,0
30003322,3KNK-A,-0.0136159931,0
30003323,TXW-EI,-0.0131125598,0
30003324,3MOG-V,-0.0047284103,0
30003325,NG-C6Y,-0.0035166522,0
30003326,XYY-IA,-0.0079475252,0
30003327,BMNV-P,-0.1842340511,0
30003328,BY-S36,-0.0167508599,0
30003329,31-MLU,-0.1653592910,0
30003330,0LTQ-C,-0.2192489428,0
30003331,A9D-R0,-0.0850899759,0
30003332,2P-4LS,-0.1210436949,0
30003333,RF-GGF,-0.2466183364,0
30003334,LSC4-P,-0.3148409976,0
30003335,A-SJ8X,-0.0867568761,0
30003336,10UZ-P,-0.1286955748,0
30003337,EN-VOD,-0.0346118456,0
30003338,9GYL-O,-0.0469948591,0
30003339,VLGD-R,-0.0194527244,0
30003340,S-GKKR,-0.0199732395,0
30003341,9U-TTJ,-0.2378973167,0
30003342,Y-W6GF,-0.0092719353,0
30003343,KFR-ZE,-0.0129452855,0
30003344,KLYN-8,-0.0139056276,0
30003345,D85-VD,-0.0235050862,0
30003346,5-VKCN,-0.0164916279,0
30003347,U0V6-T,-0.0097882981,0
30003348,5KS-AB,-0.0020587997,0
30003349,0T-AMZ,-0.0101926993,0
30003350,57-YRU,-0.0056754022,0
30003351,4L-E5P,-0.0098575266,0
30003352,UFXF-C,-0.0079401201,0
30003353,RLL-9R,-0.0088926410,0
30003354,51-5XG,-0.0101188222,0
30003355,EF-F36,-0.0287895031,0
30003356,3-IN0V,-0.0342101463,0
30003357,Z-QENW,-0.0350911898,0
30003358,D-B7YK,-0.0477800400,0
30003359,DUV-5Y,-0.0286109892,0
30003360,GRNJ-3,-0.0346175592,0
30003361,VSIG-K,-0.0048737049,0
30003362,RSS-KA,-0.0118377675,0
30003363,CIS-7X,-0.0090627987,0
30003364,DCHR-L,-0.0081271641,0
30003365,EU0I-T,-0.0146944408,0
30003366,4-JWWQ,-0.0203175330,0
30003367,G-6SXJ,-0.0113435322,0
30003368,S-U8A4,-0.4457488384,0
30003369,ZV-72W,-0.4161839024,0
30003370,2G38-I,-0.4132225083,0
30003371,CY-ZLP,-0.3514635448,0
30003372,U4-Q2V,-0.3769656840,0
30003373,98Q-8O,-0.3903625748,0
30003374,Arlulf,0.9563870816,0
30003375,Brundakur,0.8905080070,0
30003376,Stirht,0.9226742542,0
30003377,Illuin,0.9133498396,0
30003378,Nedegulf,0.7683135728,0
30003379,Aldilur,0.9094686404,0
30003380,Alf,0.9536733951,0
30003381,Eust,0.6838988555,0
30003382,Flost,0.7250595513,0
30003383,Todrir,0.9727573941,0
30003384,Asgeir,0.7358219957,0
30003385,Evuldgenzo,0.7143028390,0
30003386,Ongund,0.6257023955,0
30003387,Jondik,0.8531415491,0
30003388,Olbra,0.9381669029,0
30003389,Altrinur,0.7688737485,0
30003390,Vilur,0.8470645810,0
30003391,Reset,0.7251694409,0
30003392,Eygfe,0.6974430758,0
30003393,Eiluvodi,0.7795353407,0
30003394,Freatlidur,0.8265758733,0
30003395,Roleinn,0.9050998520,0
30003396,Maturat,0.7558878652,0
30003397,Bongveber,0.9118980891,0
30003398,Anbald,0.7037965080,0
30003399,Vorsk,0.6045779379,0
30003400,Hjortur,0.8569141184,0
30003401,Egbonbet,0.8913017270,0
30003402,Totkubad,0.8680231498,0
30003403,Meimungen,0.9071953566,0
30003404,Agtver,0.8811074970,0
30003405,Datulen,0.8581628779,0
30003406,Situner,0.8382687822,0
30003407,Tamekamur,0.8907394022,0
30003408,Evettullur,0.7949829098,0
30003409,Leurtmar,0.9578976432,0
30003410,Ryddinjorn,1.0000000000,0
30003411,Arlek,0.9595725619,0
30003412,Elgoi,0.8884995978,0
30003413,Eram,0.7753741360,0
30003414,Yrmori,0.6443452816,0
30003415,Aldagolf,0.5746105368,0
30003416,Aldrat,0.6155661686,0
30003417,Urnhard,0.6496329170,0
30003418,Hardbako,0.7272527490,0
30003419,Erstur,0.5757954209,0
30003420,Fredagod,0.8220643588,0
30003421,Libold,0.5564020711,0
30003422,Wirdalen,0.5910711011,0
30003423,Nein,0.5425794190,0
30003424,Enden,0.3927518375,0
30003425,Erstet,0.4494017518,0
30003426,Anstard,0.4960182350,0
30003427,Osvestmunnur,0.5135617168,0
30003428,Hilfhurmur,0.7896399836,0
30003429,Geffur,0.7090456871,0
30003430,Oppold,0.6713491738,0
30003431,Tratokard,0.6318068089,0
30003432,Lumegen,0.5810701614,0
30003433,Gedugaud,0.7362990248,0
30003434,Polstodur,0.8360965172,0
30003435,Hebisa,0.8806820235,0
30003436,Tollus,0.7918793523,0
30003437,Ogoten,0.7110894241,0
30003438,Earled,0.8020797414,0
30003439,Aderkan,0.5939358344,0
30003440,Ansher,0.8771974609,0
30003441,Earwik,0.5992996327,0
30003442,Finanar,0.5322368715,0
30003443,Moselgi,0.6696360914,0
30003444,Mateber,0.3489485448,0
30003445,Iluin,0.7441472152,0
30003446,Ofage,0.2924954233,0
30003447,Josekorn,0.6443712016,0
30003448,Nifflung,0.7522857493,0
30003449,Hakeri,0.7231553016,0
30003450,Oraekja,0.6836018772,0
30003451,Dantbeinn,0.7261914018,0
30003452,Irgrus,0.6729059838,0
30003453,Orduin,0.7619263285,0
30003454,Engosi,0.7754088376,0
30003455,Atonder,0.8281368510,0
30003456,Hotrardik,0.7360916449,0
30003457,Ridoner,0.7184501841,0
30003458,Klaevik,0.6080078734,0
30003459,Lirerim,0.6141235532,0
30003460,Offikatlin,0.4164382548,0
30003461,Diromitur,0.4697261233,0
30003462,Eldjaerin,0.5553073332,0
30003463,Erlendur,0.4507409829,0
30003464,Aldik,0.7445694707,0
30003465,Tabbetzur,0.2716663364,0
30003466,Eurgrana,0.4160243278,0
30003467,Frulegur,0.4343290795,0
30003468,Hroduko,0.7125852335,0
30003469,Hodrold,0.5960732894,0
30003470,Odebeinn,0.3077999634,0
30003471,Konora,0.4135236741,0
30003472,Erindur,0.6030092949,0
30003473,Fahruni,0.5181563190,0
30003474,Sahda,0.4157434934,0
30003475,Naguton,0.3096923197,0
30003476,Ealur,0.4517007207,0
30003477,Shajarleg,0.3485804613,0
30003478,Basan,0.3044070342,0
30003479,Akila,0.3311382685,0
30003480,Amod,0.2958858210,0
30003481,Unefsih,0.3882060610,0
30003482,Mista,0.5373803422,0
30003483,Valmu,0.2202790454,0
30003484,Sibot,0.1714050405,0
30003485,Andabiar,0.6072722378,0
30003486,Kheram,0.3598638448,0
30003487,Arbaz,0.9073789352,0
30003488,Penirgman,0.8583217773,0
30003489,Chaven,1.0000000000,0
30003490,Khopa,0.8104575606,0
30003491,Ashab,0.9094599910,0
30003492,Orkashu,0.8259262061,0
30003493,Youl,0.8407050387,0
30003494,Ekid,0.7372731085,0
30003495,Raravoss,-1.0000000000,0
30003496,Nakri,0.8052914567,0
30003497,Zaimeth,0.5246793483,0
30003498,Sharhelund,0.5734149042,0
30003499,Mai,0.4280525687,0
30003500,Sharji,0.7727032313,0
30003501,Kudi,0.6978559927,0
30003502,Bahromab,0.5694262943,0
30003503,Madirmilire,0.6032282072,0
30003504,Niarja,-1.0000000000,0
30003505,Fabum,0.7139043209,0
30003506,Saana,0.5527291872,0
30003507,Teshi,0.8673010813,0
30003508,Sayartchen,0.7895056941,0
30003509,Gosalav,0.7396675438,0
30003510,Sorzielang,0.8206884422,0
30003511,Somouh,0.8691853294,0
30003512,Abaim,0.7992735463,0
30003513,Ides,0.7996270370,0
30003514,Yeeramoun,0.8086562546,0
30003515,Anila,0.6548760451,0
30003516,Pedel,0.6507639410,0
30003517,Etav,0.7586170605,0
30003518,Saheri,0.5224314093,0
30003519,Lahnina,0.6670176246,0
30003520,Mahrokht,0.8599058159,0
30003521,Alkabsi,0.6621528057,0
30003522,Sarum Prime,1.0000000000,0
30003523,Hama,0.8395448391,0
30003524,Irnal,0.9507589254,0
30003525,Bagodan,0.7171788010,0
30003526,Murzi,0.6193859230,0
30003527,Chesoh,0.8754949089,0
30003528,Herila,0.8203867568,0
30003529,Chemilip,0.6082563657,0
30003530,Raravath,0.4418659798,0
30003531,Hisoufad,0.6532806075,0
30003532,Jesoyeh,0.6907122475,0
30003533,Hahda,0.6388112320,0
30003534,Namaili,0.3764964568,0
30003535,Afivad,0.5195722396,0
30003536,Uzigh,0.6355233158,0
30003537,Erzoh,0.4785756403,0
30003538,Merz,0.6561367711,0
30003539,Miakie,0.4847702966,0
30003540,Sirkahri,0.5342164008,0
30003541,Faswiba,0.3532544012,0
30003542,Hayumtom,0.4605612821,0
30003543,Zanka,0.3798783969,0
30003544,Galeh,0.4491641593,0
30003545,Yuhelia,0.7996092812,0
30003546,Maiah,0.7987628187,0
30003547,Hamse,0.8552200151,0
30003548,Barira,0.8152708915,0
30003549,Lashkai,0.9170452123,0
30003550,Zhilshinou,0.9038702874,0
30003551,Jaswelu,0.8421867229,0
30003552,Ana,0.9004738518,0
30003553,Warouh,0.5255621502,0
30003554,Jambu,0.5186055021,0
30003555,Bittanshal,0.4803223726,0
30003556,Arton,0.4269818238,0
30003557,Sieh,0.2780102855,0
30003558,Madimal,0.6504282514,0
30003559,Mamet,0.1455819653,0
30003560,Hoshoun,0.0851373893,0
30003561,Biphi,0.2068350809,0
30003562,Ziriert,0.0595832109,0
30003563,Misaba,0.0640079707,0
30003564,Rephirib,0.0956335663,0
30003565,Conomette,0.2994268998,0
30003566,Aimoguier,0.1826938457,0
30003567,Yveve,0.3513549339,0
30003568,Meunvon,0.2725158277,0
30003569,Cadelanne,0.1193242660,0
30003570,Elore,0.2150660522,0
30003571,Anckee,0.2464090415,0
30003572,Vevelonel,0.1198262731,0
30003573,Pertnineere,0.4429106619,0
30003574,Boystin,0.5230190689,0
30003575,Lour,0.6373455814,0
30003576,Maire,0.6866519019,0
30003577,Oerse,0.6203857098,0
30003578,Octanneve,0.6966792059,0
30003579,Larryn,0.5961591703,0
30003580,Niballe,0.6201888263,0
30003581,Postouvin,0.6553301771,0
30003582,Odinesyn,0.6517603884,0
30003583,Weraroix,0.5805268750,0
30003584,Sarline,0.4388302352,0
30003585,Aeter,0.3491686232,0
30003586,Gererique,0.6646057618,0
30003587,Harner,0.1279880187,0
30003588,Yvaeroure,0.7570580433,0
30003589,Vecodie,0.7886540077,0
30003590,Arasare,0.8117384484,0
30003591,Yvelet,0.7813640246,0
30003592,Lazer,0.7909792917,0
30003593,Stoure,0.7224192635,0
30003594,Heluene,0.2325312467,0
30003595,Arittant,0.2623535382,0
30003596,Oruse,0.1968786421,0
30003597,Hare,0.1689703623,0
30003598,Ogaria,0.1640008571,0
30003599,Faurulle,0.1026612142,0
30003600,Agaullores,0.0712008819,0
30003601,Babirmoult,0.1788228483,0
30003602,Ratillose,0.3664679815,0
30003603,Ondree,0.5308917363,0
30003604,Pochelympe,0.6222362870,0
30003605,Eggheron,0.5162439755,0
30003606,Toustain,0.4118240010,0
30003607,Straloin,0.2137561244,0
30003608,H1-ESN,-0.1232680771,0
30003609,3DR-CR,-0.1153251212,0
30003610,RLTG-3,-0.0639974118,0
30003611,S-EVIQ,-0.0514300832,0
30003612,EOY-BG,-0.0665584319,0
30003613,PNS7-J,-0.0507199851,0
30003614,IG-ZAM,-0.0677581589,0
30003615,0-UVHJ,-0.0817244740,0
30003616,NCG-PW,-0.1077533452,0
30003617,1QH-0K,-0.0698226219,0
30003618,ZH3-BS,-0.0898309856,0
30003619,ZJ-QOO,-0.2123433769,0
30003620,ZXA-V6,-0.3002947283,0
30003621,I1-BE8,-0.2063045862,0
30003622,W8O-19,-0.1052529456,0
30003623,U1TX-A,-0.1094057510,0
30003624,1BWK-S,-0.2218309305,0
30003625,KMV-CQ,-0.0780453124,0
30003626,RKE-CP,-0.2066677583,0
30003627,NV-3KA,-0.1156458337,0
30003628,S-1LIO,-0.1003626021,0
30003629,S-KSWL,-0.4265748050,0
30003630,5-O8B1,-0.2965829305,0
30003631,R-YWID,-0.7419151929,0
30003632,30-D5G,-0.9503412598,0
30003633,HB-FSO,-0.6373045910,0
30003634,J1-KJP,-0.6489960087,0
30003635,KW-1MV,-0.3007194103,0
30003636,G06-8Y,-0.3053305619,0
30003637,U-O2DA,-0.1982288043,0
30003638,WV-0R2,-0.8152887688,0
30003639,SZ6-TA,-0.2343780578,0
30003640,6-AOLS,-0.4904231889,0
30003641,IKTD-P,-0.4997020741,0
30003642,33CE-7,-0.3752425461,0
30003643,L-P3XM,-0.4396519266,0
30003644,DCJ-ZT,-0.1438360298,0
30003645,O36A-P,-0.0847035335,0
30003646,Z-LO6I,-0.2183867647,0
30003647,0M-103,-0.3167881345,0
30003648,6OYQ-Z,-0.2114454579,0
30003649,HE5T-A,-0.3278923371,0
30003650,A-1IJ9,-0.2211733307,0
30003651,Y-YHZQ,-0.4079256454,0
30003652,Z-SR1I,-0.6217952510,0
30003653,GW7P-8,-0.6822801923,0
30003654,SF-XJS,-0.3083787934,0
30003655,A1RR-M,-0.8503200725,0
30003656,AR-5SY,-0.9399455638,0
30003657,OE-4HB,-1.0000000000,0
30003658,ZK-YQ3,-0.3855120242,0
30003659,MZPH-W,-0.3840107990,0
30003660,W0X-MG,-0.2713123556,0
30003661,JI-1UQ,-0.3792282458,0
30003662,EN-GTB,-0.3189068273,0
30003663,U5-XW7,-0.4438651330,0
30003664,JSI-LL,-0.5000029007,0
30003665,M-UC0S,-0.6364323613,0
30003666,V7-MID,-0.9105653910,0
30003667,SY0W-2,-0.5813449423,0
30003668,2-3Q2G,-1.0000000000,0
30003669,Q1U-IU,-0.4670950893,0
30003670,C-XNUA,-0.6954998008,0
30003671,7D-PAT,-0.6520778069,0
30003672,V-LDEJ,-0.7025124912,0
30003673,T-K10W,-0.7324178107,0
30003674,P-UCRP,-0.8513650403,0
30003675,3-QYVE,-1.0000000000,0
30003676,C8-CHY,-0.2865756450,0
30003677,E-9ORY,-0.2697863855,0
30003678,CR-IFM,-0.3513756567,0
30003679,HHK-VL,-0.2899101056,0
30003680,P-33KR,-0.2810078584,0
30003681,DO6H-Q,-0.3346377079,0
30003682,DW-T2I,-0.2568125652,0
